comment,comment_type
by converting dissolved compounds,1
by couriers,1
by courtesy or error,1
by deliberately grabbing the bottom ropes,1
by directly supporting them,1
"by distension of the stomach, presence of food in stomach and decrease in pH",1
by each other's rulings,1
by following the Buddhist path,1
by foot or air,1
by garroting,1
by gender,1
"by generosity, hospitality, as well as proclaiming the gospel of Christ.",1
by giving birth to fully developed young rather than laying eggs,1
by gradually applying the operating voltage,1
by habitat and soil type,1
"by half to two-thirds,",1
by hand,1
by head of household,1
BY High School class of 1907,1
by killing civil servants and intellectuals,1
by law,1
by listing in the financial market.,1
by marriage through the Coburgs,1
by mid-adolescence,1
by minting their own Aksumite currency,1
by monarch,1
by narrow corridors,1
by neutral molecular evolution,1
by offering scathing attacks on Western imperialism.,1
by owner,1
by physical traits,1
"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname",1
by playing different powers against each other,1
by poisoning pests,1
by posing as a trusted Rome center user,1
by practicing the Noble Eightfold Path,1
by provoking universal emotions,1
"by purely market-based means, simply by exporting its main commodity of comparative advantage — cheap labor",1
by redepositing tungsten from the inside of the bulb back onto the filament,1
"by releasing the water, with the pump becoming a hydroelectric power generator",1
by 'rolling back' the meter whenever the home produces more electricity than it consumes,1
by satellite,1
by sea,1
by sequencing the genome of an ancient flowering plant,1
by setting minimum efficacy standards higher than can be achieved by incandescent lamps,1
by ship,1
by soaking it in water,1
by subtracting 1/3 exposure stop,1
by swimming,1
"by swinging his body over the horse, or landing after a handstand",1
by taking hostages and shooting them when necessary in order to force compliance.,1
by telegram,1
By the 1900s,1
By the 1980s,1
by the community as a whole,1
by the early eighth century King Ine of Wessex had pushed the boundaries of the West Saxon kingdom far enough west to include Somerset,1
by the end of 2014,1
By the end of the 6th century,1
"by the feudal lords (kings, dukes and other landowners)",1
by the filing of Articles of Incorporation or Articles of Association,1
By the last half of the 19th century,1
by the late 1840s,1
"By the mid-20th century, the poultry meat-producing industry was of greater importance than the egg-laying industry",1
by their specific ethnic group,1
by their stage names/characters,1
by transcribing the gene into RNA,1
by transcription factors and RNA polymerase,1
by transmitting a standard text format over the network,1
by use of the Sprengel pump,1
by using brain-scanning techniques,1
"by using gestures, spoken commands and presented objects and images",1
by using glazing and thermal mass materials in a way that mimics greenhouses,1
by varying the camera's shutter speed and aperture,1
by weight,1
by whaleboats towed by launches,1
Byron White,1
BYU,1
BYU Jerusalem Center,1
BYU Recycles,1
BYU Television International,1
BYU's Dr. James A. Jensen,1
BYU's International Cinema,1
BYUtv,1
Byzantine,1
Byzantine borders,1
Byzantine chant,1
Byzantine Emperor Romanus IV,1
Byzantine Empire,1
Byzantine Greek,1
Byzantine Greek scholars,1
Byzantium,1
C,1
C trigraphs,1
C&A,1
c. 600 AD,1
C. elegans and fruit fly,1
C. Préaux,1
C. R. Dodwell,1
C++,1
C0,1
C-130 Hercules,1
C2 networks/communications links and nuclear C2 networks,1
C2DE demographic,1
Cædmon,1
Cædmon's Hymn,1
Câmara Legislativa,1
Célestine Guynemer de la Hailandière,1
César Birotteau,1
César Rodríguez,1
Cézanne,1
CAB,1
Cabinda,1
cabinet,1
Cabinet des estampes et dessins,1
Cabinet Office,1
cable lighting,1
CableCARD,1
Cacoyannis,1
cadenza,1
Cadet Organizations Administration and Training Service,1
Cadets,1
Cadillac Records,1
Cơ đốc,1
Caen,1
caged woman,1
cages,1
Cahuenga Pass,1
Cai Lun,1
Cairo and Damascus,1
Cajen,1
Cajmere,1
Calafat,1
Calamita Bay,1
Calas,1
calculation of the rates of molecular diffusion,1
Calcutta,1
CALEA,1
Caleb Johnson,1
Calendar (New Style) Act 1750,1
Calendar Act of 1750,1
California,1
California Hydrogen Highway Network,1
California to North Carolina,1
"California, Colorado, Idaho and Nebraska",1
caliph's guards,1
call management system,1
Call of Duty 2,1
called a conference in Shenyang,1
called Athanasius,1
calligraphers,1
Callimachus,1
calm,1
caloric energy expenditure,1
Calorific Rays,1
Calpurnia,1
Calpurnia and Miss Maudie,1
calques,1
Calvary,1
Calvin,1
Calvin Coolidge,1
Calvinism,1
Cambodia,1
Cambodia and Laos,1
Cambrian period,1
Cambridge,1
"Cambridge, Massachusetts",1
came into effect,1
cameras that produce images only in JPEG format,1
Cameroon,1
Camille Pleyel,1
Camillus,1
camouflage,1
Camp Bondsteel,1
Camp David Accords,1
Camp de Les Corts,1
camp leader,1
campaigners,1
campfires or torches,1
campus community center,1
can also be used.,1
can also happen in a seed,1
can attach to plant cells,1
can be assumed to be linear,1
can force individuals to identify with a label that may or may not accurately reflect their true sexual orientation,1
can God create a stone so heavy that he cannot lift it,1
can hamper memorization and retrieval,1
can influence the ability of bacteria to acquire nutrients,1
can lay 200 eggs a year and can reach a weight of 3.5 kg (7.7 lb) in 44 days,1
can often be identified as soon as they are hatch for subsequent culling,1
can often regrow it,1
can only be one truth from God,1
can recall information over the short-term,1
can result in large fines and closure of place of worship,1
can serve to highlight the similarities and close relationship between the United States and Canada,1
Canada,1
"Canada Command, the Canadian Expeditionary Force Command and the Canadian Operational Support Command",1
Canada First Defence Strategy,1
Canada geese,1
Canada Revenue Agency (CRA),1
"Canada, Australia, and New Zealand",1
Canada's Cyber Security Strategy,1
Canada's exercise of sovereignty over its northern territory,1
Canadian,1
Canadian Aerodrome Company,1
Canadian Armed Forces,1
Canadian Charter of Rights and Freedoms,1
Canadian constitution,1
Canadian Cyber Incident Response Centre,1
Canadian Forces,1
Canadian Forces Leadership and Recruit School,1
"Canadian, French, Italian,",1
canals,1
canals and tunnels,1
Canberra,1
canceled her sponsorship contract,1
cancellation,1
cancelled,1
Cancer,1
cancer,1
cancer fundraiser called the Rex Lee Run,1
cancers,1
candela (cd),1
Candice Glover,1
Canis,1
Canis dingo,1
Canis familiaris.,1
Canis lupus,1
Cannae,1
Cannes,1
Cannes Film Festival,1
"cannibalism, feather pecking and vent pecking can be common",1
Cannon,1
cannon,1
cannot be at all compatible with Christianity,1
cannot be racially categorized,1
cannot be synthesized in the body,1
cannot partake of the Eucharist,1
canoe,1
canoes,1
Canon 924,1
Canon law,1
canonical age (30),1
canonical Gospels,1
canons,1
canons and commentaries upon them,1
Canterbury chapter,1
cantilever,1
Canton (Guangzhou),1
Canton of Bern,1
Cantonese,1
Canute's Palace,1
Canuts,1
Caoshu,1
capabilities,1
capacitative reactance,1
capacity for insight and judgment that is developed through experience,1
capacity is also very limited,1
capacity is immeasurable,1
Cape Breton University,1
Cape Guardafui,1
Cape Town,1
Capetian,1
Capetian power,1
capital,1
capital city is Naypyidaw,1
Capital en Movimiento,1
Capital General,1
Capital University,1
capitalinos,1
capitalised,1
Capitalism,1
capitalist,1
capitalist encirclements,1
Capitol Records,1
Capitoline,1
Cappadocian,1
cappella exclusive psalmody,1
Capricorn Technologies,1
Captain Britain,1
Captain Charles Lennox,1
Captain Chuck Yeager,1
Captain DonSette,1
Captain Henry Every,1
Captain John Charles Marshall and Thomas Gilbert,1
Captain John Smith,1
Captain Mark Phillips,1
Captain Viktor Poplonsky,1
Captain William Hobson,1
capturing Hoengseong,1
"capturing the Confederate capital at Richmond, Virginia",1
Capuchin Monastery of St. John the Baptist,1
Car and Driver magazine and Automobile Magazine,1
car crash,1
Caracas,1
Carantania,1
Carantanians and Somogy Slovenes,1
Caravaggio,1
carbohydrates,1
carbolic acid spray,1
carbon,1
"carbon (carbide) phase cementite, and ferrite",1
carbon black,1
carbon dating,1
carbon dioxide,1
carbon dioxide emissions,1
carbon microphone,1
carbon monoxide detectors,1
carbon nanotubes,1
carbon to nitrogen,1
carbonate,1
carbonate and sulfate,1
Carboniferous,1
Carboniferous period,1
carcass size (2 kg (4.4 lb)),1
Carcassonne,1
Cardigan,1
cardinal,1
Cardinal,1
Cardinal [First name] [Surname],1
Cardinal bishops,1
cardinal bishops,1
cardinal deacons,1
Cardinal Joseph Ratzinger,1
Cardinal Luis de Belluga,1
Cardinal priests,1
Cardinal Richelieu,1
Cardinal Vicar of the see of Rome is apostolic administrator.,1
cardinals of the episcopal order,1
cardo,1
Cardo Maximus and the Decumanus Maximus,1
car-dominated,1
careers in the commercial airlines,1
Caribbean,1
Carl (1804–1856) and Feodora (1807–1872),1
Carl Lange,1
Carl Linnaeus,1
Carl Sagan,1
Carles Comamala,1
Carlo Maria di Buonaparte,1
Carloman,1
Carlos Espínola.,1
Carlos Leon,1
Carlsbad,1
Carlton House,1
Carly Smithson,1
Carmen: A Hip Hopera,1
Carnegie Foundation for the Advancement of Teaching,1
carnitine,1
Carnival Corporation & plc,1
Carnivora,1
Carnivore,1
Carnivorous plants,1
Carole Patemen,1
Carolingian,1
Carolingian Renaissance,1
Carpa Santa Fe,1
Carpathian basin,1
carpentry,1
Carpet-weaving,1
Carranza,1
"Carranza, Obregón, Villa, and Zapata",1
Carranza’s,1
Carrasco,1
Carrefour,1
carriage house,1
Carrie Underwood,1
carried out a number of experiments over several years,1
carried out as Cogeneration in the municipal power stations,1
Carrier battle groups,1
carrier usage,1
carrion,1
Carroll O'Connor,1
carry out the nuclear strike operations mission,1
carrying a heavy cruiser's complement of defensive weapons and large P-700 Granit offensive missiles,1
carrying capacity,1
carrying out a radical overhaul of the coinage,1
carrying out the chemical reactions to add new amino acids to a growing polypeptide chain,1
"carrying, arming, deploying, and recovering",1
Cars and trucks,1
CART,1
Carter-Finley Stadium,1
Carthaginian,1
Carthusians,1
cartridges,1
carved wooden plates,1
carvings,1
Carwyn Jones,1
"Cary,",1
"CASA 1000, will transmit 1000 MW of surplus electricity from Tajikistan to Pakistan with power transit through Afghanistan",1
Casa Buonaparte,1
Casa de California,1
Cascade Bay,1
Cascade Range,1
case of Athanasius would be laid before the emperor,1
cases of cheating and academic dishonesty,1
Casey Abrams,1
cash and not credit,1
cash rents,1
"cash, investments and fixed assets",1
casino operating unit,1
Casinos,1
casinos,1
Cask-conditioned ales,1
Cass Gilbert,1
Cassander,1
cast iron,1
"Castello del Buonconsiglio in Trento, Italy",1
castle,1
Castle Bravo,1
Castle Cary and Frome grew around the medieval weaving industry,1
Castle Way,1
Catalan,1
Catalan Countries,1
Catalan counts,1
Catalonia,1
Catalonia and Castile,1
Catalonia's new arrivals,1
catalytic converter,1
Catapult,1
cataracts,1
catching and tearing,1
catching and tearing.,1
"categorically denied having ""been made aware of any threat from Al-Qaeda or any other proscribed organisation.""",1
"category 4 or higher storms that have struck the United States, 83% have either hit Florida or Texas",1
category of analysis,1
Catellain,1
Cater 2 U,1
Cathedral of Cefalù,1
cathedrals and great churches,1
Catherine McEwing,1
Catherine Walker,1
Catholic,1
Catholic and Protestant clergy,1
Catholic Church,1
Catholic church of St. Francis of Assisi,1
Catholic clergymen,1
Catholic German Teutonic Knights,1
Catholic research university,1
Catholic saints,1
Catholic services,1
Catholicism,1
Catholics,1
cation exchange,1
cationic and anionic,1
CATOBAR,1
cats,1
Catskill Mountains,1
Catskill Mountains watershed,1
Cattedown,1
Cattewater,1
caught on fire,1
cause acute and delayed health effects,1
cause for war,1
cause the plates to glow red,1
cause tumors,1
"cause, foundation, source or origin",1
caused a scandal,1
"caused by ""slash and burn"" activities",1
causes a printer to advance its paper,1
Causing a Commotion,1
caution,1
cautioning the profession and the public about treatments that purport to change sexual orientation,1
cautioning the profession and the public about treatments that purport to change sexual orientation.,1
cavalry,1
caves,1
caves.,1
Cayetano Ripoll,1
CBA,1
CBBC,1
CBD and St Kilda Road,1
CBS,1
CBS Sports Network,1
CBS Television City,1
CCIRC,1
Ccmplx(ω),1
CCT,1
CCTV,1
CCTV-1,1
CD,1
CD audio,1
cd/m2,1
"CD4+ (""helper"") T cells, dendritic cells and macrophages",1
CDMX,1
CD-RW,1
CEA,1
ceasefire agreement that suspended hostilities (but not officially ended),1
ceasing to be,1
Cecil King from Mark Abrams of Sussex University,1
"Cedar Point, Ohio",1
Cedar-Riverside,1
ceded,1
Cefalù Cathedrals,1
celadon,1
celebration,1
celebration of Easter,1
celebrity status,1
celestial,1
celestial cues from the sun and stars,1
celibate,1
cell division,1
"cell division cycle, metabolism, infection status",1
cell theory,1
cell walls,1
cell-autonomous,1
cell-mediated,1
Cello,1
cells,1
cells in the blood vessel walls,1
cells of the offspring contain copies of the genes in their parents' cells,1
"cells, organs and systems",1
cell-to-cell communication,1
cellular elements,1
cellular response,1
cellular/metabolic events,1
cellulose,1
Cellulose,1
Celsus,1
Celtic,1
Celtic cross,1
Celtic languages,1
Celts,1
Cementerio del Norte,1
Cemetery of the Negro,1
Cenotaph in front of the Cabinet Building,1
Cenozoic,1
censor and pontifices,1
censored,1
censorship,1
Census of Marine Life,1
center,1
Center for Drug Evaluation and Research,1
center for left-wing politics,1
Center for Science in the Public Interest,1
Center pivot irrigation,1
Centers for Medicare & Medicaid Services website,1
center-western,1
central,1
Central Africa,1
Central African Republic,1
Central and Columbus,1
Central and eventually Eastern Europe,1
Central Asia,1
central bank,1
central business district,1
Central Catalan,1
central Eritrea,1
Central Europe,1
Central European Midsummer Time,1
central importance,1
Central Institute of Technology,1
Central Institutions,1
Central Macedonia,1
central oscillator,1
Central Park,1
central part of the Aegean Sea,1
central portions of the U.S.,1
central processing unit,1
central processing unit (CPU),1
Central Standard Time,1
Central Sudan,1
central-eastern Europe,1
centralised legal requirement,1
centralized,1
centre,1
Centre For Co-Curricular Studies,1
Centre for the Study of Ancient Documents,1
centre of Bern,1
centre of humanism,1
centre of the city,1
Centre Room,1
Centro Department Store,1
Centro Histórico,1
"Centum City, Busan",1
centuries,1
century,1
CEO,1
CEO of the Southern Christian Leadership Conference,1
Cerberus,1
cerebral cortex,1
cerebrospinal fluid,1
cerebrum,1
ceremonial,1
ceremonial county,1
ceremonial regalia.,1
ceremony and morals,1
Ceres,1
certain defined conditions are met,1
certain exclusive rights,1
certain Feast days,1
Certified Clinical Nutritionists,1
Certified Nutrition Specialist,1
Ceruloplasmin,1
cetaceans,1
Cetaceans,1
cetanā,1
CF-18 squadrons,1
Cfb,1
"CFB Gagetown, CFB Montreal and CFB Wainwright.",1
CFB Trenton,1
CFS Leitrim in Ottawa,1
CG634 helmet,1
CGLI Central Technical College,1
CH-47 Chinook heavy-lift helicopters,1
Château de Chillon,1
Château Gaillard,1
Chadstone Shopping Centre,1
Chai Chengwen,1
Chaillot,1
Chairman Hua Guofeng,1
Chairman of the government,1
Chalcolithic,1
chalkos,1
challenging,1
chamber music.,1
Chamberlain,1
chamois,1
"Chamonix, France",1
champagne yeasts,1
Champion,1
championship accomplishments,1
championship belt,1
Chanakya,1
Chanakyapuri,1
Chancel,1
Chancellor Otto von Bismarck,1
"chancery of Pope Gregory VII,",1
change,1
Change,1
change from pit to land or land to pit,1
change in height between pits and lands,1
Change in Operational Control,1
Change Nothing,1
change their clocks,1
change their legal name,1
Change.org,1
changeable,1
"changed the British tabloid concept more profoundly than [Larry] Lamb did""",1
changed the habitat for fish and birds,1
changes in day length,1
changes in gene function,1
changes in heat,1
"changes in populations and distribution of disease vectors, scarcity of fresh water, impacts on agricultural biodiversity and food resources",1
changes in pulse rate,1
Changes in secondary sex characteristics,1
changes in the ability to think abstractly and multi-dimensionally,1
changes in the day length,1
Changes to DST rules,1
changes to FOIA,1
changing field strength,1
changing the matching system,1
Changzhou,1
channel (through which medium),1
channel incision,1
channels R through W,1
channels the weight onto the bearing piers or columns at a steep angle,1
chapel,1
Chapman,1
Chapter 11,1
Chapultepec Park,1
Chapultepec Park in the Miguel Hidalgo,1
character,1
character 10,1
character traits,1
characters,1
Characters,1
character's entry,1
characters in the Hong Kong standard and the Kangxi Dictionary,1
characters like faces and heels,1
characters represent whole words rather than syllable-morphemes,1
"Chard is the most southerly town in Somerset, and at an altitude of 121 m (397 ft) it is also the highest",1
Charge of the Light Brigade,1
charismata,1
Charismatic,1
Charismatic Movement,1
charitable,1
charitable donation,1
Charity Commission,1
charity organizations,1
Charlemagne,1
Charles,1
"Charles ""Lucky"" Luciano and former Chicago South Side Gang boss Johnny ""the Fox"" Torrio",1
Charles and Diana's marriage,1
Charles Babbage,1
Charles Bradlaugh,1
Charles Coffin,1
Charles Darrow,1
Charles Darwin,1
Charles de Gaulle,1
Charles de La Valette,1
Charles D'Ebro and Richard Speight,1
Charles E. Spahr,1
Charles Eastman,1
Charles Fenerty,1
Charles Frederic Moberly Bell,1
Charles Fritts,1
Charles George Gordon,1
Charles Greville,1
Charles Grimaldi,1
Charles Hallé,1
Charles I,1
Charles I of Hungary,1
Charles III,1
Charles L. Robinson,1
Charles Léon,1
Charles Martel,1
Charles Mintz,1
"Charles Mordaunt, 3rd Earl of Peterborough, 1st Earl of Monmouth",1
Charles of Austria,1
Charles Pollak,1
Charles Porset,1
Charles Shields,1
Charles Stearn,1
Charles Sumner Tainter,1
Charles the Simple,1
Charles V,1
Charles V combined the Seventeen Provinces (the current Benelux and the northern parts of France) as a personal union,1
"Charles V was struggling to exert his power over the citizens of the city, who had struggled to gain a certain level of independence from the bishops",1
Charles W. Mills,1
Charles Weeghman,1
Charles Wheeler,1
Charles Wide,1
"Charles, Marquess of Rockingham",1
Charles-Jean-François Depont,1
"Charleston, South Carolina",1
Charlie Chaplin,1
Charlie's Angels.,1
Charmian Bond,1
charms,1
Charophycean green algae,1
Charophyta,1
Chart of Common Characters of Modern Chinese,1
charter,1
Charter Act of 1813,1
charter would cease to be in force,1
chartered cargo flight,1
Chartists and Irish nationalists,1
Chartres,1
Chasidic Judaism,1
Chasselas (called Fendant in Valais) and Pinot noir,1
Chassepot rifle,1
"Chastain, Chavis Heights, Raleigh Country Club,",1
chastity,1
chat programs,1
cheap,1
cheap and affordable goods,1
"cheap, fast jet service",1
cheaper hardware,1
cheap-shots and male-female attacks,1
cheating,1
checks and balances,1
Cheddar cheese—some of which has the West Country Farmhouse Cheddar Protected Designation of Origin (PDO).,1
cheese,1
Cheesemaking,1
Chekiang,1
Chelsea,1
chemical,1
chemical breakdown of soil,1
chemical composition of the fluid that surrounds neurons,1
chemical energy,1
chemical inertness and high atomic or molecular weight,1
chemical structure,1
chemical substances,1
chemicals,1
chemicals industry,1
"Chemicals obtained from the air, soil and water",1
"chemicals, electronics, machinery, processed food, synthetic rubber, and textile",1
chemist,1
chemist Joseph Black,1
Chen Fangyun and his colleagues,1
Chen Hongming,1
Chen Xuezhong,1
Chen Yuanguang,1
Chen Zheng,1
Chengdu,1
Chengdu Shuangliu International Airport,1
Cherbourg,1
cherry,1
Chesapeake Energy Arena,1
Chess,1
"chess, weightlifting and wrestling",1
Chetatea or Cetate,1
Chetnik movement,1
chevet,1
"CHF 450,000",1
Chiang Kai-shek,1
Chiang Kai-shek's Encirclement Campaigns,1
Chicago,1
Chicago Blitz,1
Chicago Colts,1
Chicago Daily News,1
Chicago hard house,1
Chicago Mayor Richard M. Daley,1
Chicago Politicians,1
Chicago State University,1
Chicago White Sox,1
Chicago White Stockings,1
"Chicago, Illinois",1
Chicago-area radio,1
Chicago's American Academy of Art,1
Chicago's Lake View neighborhood,1
Chickasaw Bricktown Ballpark,1
chicken,1
"chickens, quails and turkeys",1
chief deciduous trees,1
"Chief Executive Magazine name Florida the third ""Best State for Business"" in 2011",1
Chief of all project national liberation military forces.,1
chief of police,1
Chief of Police,1
Chief of Reserves and Cadets,1
Chief of Staff of the Air Force,1
Chief of Staff of the Air Force and the Vice Chief of Staff of the Air Force,1
Chief of Staff of the Army,1
Chief of the Defence Staff,1
Chief Sealth,1
Chihuahua,1
Chihuahua and Parral,1
Chihuahua City,1
"Chihuahua, Chihuahua",1
Chilangolandia,1
chilangos,1
child,1
child health,1
"child labour, child abuse and child sexual exploitation",1
Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,1
childcare is collective,1
Childeric,1
childhood,1
children,1
Children are being sold as conscripts into the Burmese military for as little as $40 and a bag of rice or a can of petrol,1
children from parents,1
children inherit a Sephardic identity,1
children of the Latter-day Saints,1
children under the age of six,1
children with birth defects and physical and mental handicaps,1
children's books,1
Children's Day,1
Chile,1
Chimamanda Ngozi Adichie,1
chimpanzee,1
China,1
"China Aerospace Science and Industry Corp, AutoNavi Holdings Ltd, and China North Industries Group Corp.",1
China Airlines,1
China and Australia,1
China and India,1
China and South Korea,1
China Digital Times,1
"China producing two thirds of the total, some 1.7 billion birds",1
China Unicom,1
China Unicom and China Mobile,1
China was accused of giving military assistance to the ethnic Chinese rebels.,1
"China, Vietnam and some Islamic states",1
Chinatown,1
Chinese,1
Chinese airspace,1
Chinese authorities,1
Chinese Buddhism,1
Chinese calligraphy,1
Chinese character dictionaries,1
Chinese characters,1
Chinese characters in Vietnam,1
Chinese commanders,1
Chinese Communists and the Chinese Nationalists,1
Chinese Democracy,1
Chinese dynasties and Japanese shogunates,1
Chinese geese,1
Chinese goose,1
Chinese history,1
Chinese is the largest ethnic group,1
Chinese leaders,1
Chinese lunar calendar,1
Chinese morphemes,1
Chinese New Year's Offensive,1
Chinese people who arrived in the country after the end of apartheid,1
Chinese People's Liberation Army,1
Chinese political philosophy,1
Chinese prosecutors,1
Chinese regency style,1
Chinese security officials,1
Chinese Spring Offensive,1
Chinese students,1
Chinese support,1
Chinese troops,1
Chinese unexpectedly disappeared into mountain hideouts,1
"Chinon, Loudun and Mirebeau",1
chip,1
chipmunk soul,1
Chirrines and Cuchas,1
Chittenden Avenue,1
chivalry,1
chlorofluorocarbons,1
chloroform,1
chloroform.,1
Chlorophyta,1
chloroplast and mitochondrial genomes,1
chloroplasts,1
chlorothiazide,1
choanoflagellates,1
"choanoflagellates, fungi and a few small parasitic protists",1
Chocolate,1
choice,1
choices between pairs,1
cholera,1
cholesterol,1
Ch'ongch'on River,1
Chongqing and Wuhan,1
choose between them,1
choosing less toxic pesticides,1
Chopin,1
Chopin – The Women Behind The Music,1
Chopin Family Parlour,1
Chopiniana,1
chopsticks,1
Chordiant,1
choria,1
Choujiu,1
Chrétien,1
Chremonidean War,1
Chris Claremont and John Byrne,1
Chris Cornell,1
Chris Daughtry,1
"Chris Jericho, Rob Van Dam and Roddy Piper",1
Chris Medina,1
Christ,1
Christ follower,1
Christós,1
Christiaan Eijkman,1
Christian,1
Christian (mostly Roman Catholic),1
"Christian and Muslim populations do, however, face religious persecution",1
Christian churches,1
Christian control,1
Christian Democratic Union,1
Christian era,1
Christian heresy,1
Christian Lassen,1
Christian orthodoxy,1
Christian Roma,1
"Christian, Imperial, and ""divus""",1
"Christian, Islamic and Jewish",1
"Christian, Jewish and Muslim",1
Christianity,1
"Christianity, attributes of God in Islam, and the Thirteen Attributes of Mercy in Judaism",1
"Christianity, cattle, horses, sheep, the Spanish language, and more",1
"Christianity, Judaism, Islam and Marxism",1
Christianization of the Germanic peoples,1
Christians,1
Christians who disagreed with his formulation,1
Christina Chan,1
Christina Christian,1
Christine de Pizan,1
Christmas,1
Christmas Day 1967,1
Christmas Day 800,1
Christmas in Connecticut,1
Christmas Island and the Cocos (Keeling) Islands,1
Christoph Cellarius,1
Christoph Waltz,1
Christoph Waltz.,1
Christopher Clavius,1
Christopher Columbus,1
Christopher Columbus Waterfront Park,1
Christopher Elliott,1
Christopher H. Smith,1
Christopher Hitchens,1
Christopher Orr,1
Christopher Timothy,1
Christopher Wren,1
Christos Papadimitriou,1
Christ's thousand-year reign,1
Chrome,1
chromium,1
Chromobacterium violaceum,1
chromosome Y,1
chronic inflammation of the conducting zone of the airways,1
chronic stomach trouble,1
Chronic traumatic encephalopathy and traumatic brain injuries,1
Chronicle of Henry of Livonia,1
Chthonic,1
chunking.,1
church,1
church basement,1
Church Board of Education,1
Church Educational System,1
Church Educational System of LDS Church,1
church for people who have fallen from grace,1
Church of Central Africa-Presbyterian,1
"Church of England ""Royal Peculiar""",1
Church of Scientology,1
Church of Scotland,1
Church of Scotland and the United Free Church of Scotland,1
Church of the Madeleine,1
Church of the Nazarene,1
churches,1
churches and cathedrals,1
Churchill,1
Chuviscar River,1
chyme,1
Chyna,1
CIA,1
Cibola and Quivira,1
Cicero,1
Ciclovías,1
Cilicia,1
CIM-10 Bomarc,1
Cimabue,1
Cimmerians,1
Cinépolis and Cinemex,1
Cincinnati Post,1
cinelan,1
cinnamon,1
CIPA DC-004,1
Ciputra Group,1
Ciputra World Jakarta complex,1
circa 3500–3100 BC,1
circadian clock,1
circadian light meter,1
circadian pacemaker,1
circadian rhythm,1
Circuit de Valencia,1
circular,1
circular polarization.,1
circularly polarized,1
circulating,1
circumference of a wavelength,1
CIS,1
Cistercian Orders,1
Cistercians,1
Citibank,1
cities,1
cities in developed countries,1
citizen sector organization,1
Citizens' Commission to Investigate the FBI,1
Citizens for Democratic Rights in Eritrea,1
Citizens for Responsibility and Ethics in Washington,1
citizens of nations,1
citizenship,1
Citizenship is given to those who belong to one of the national races,1
Citrobacter,1
cittamatra,1
City and Guilds College,1
City College,1
City Core,1
City Hall,1
City Island,1
city management and urban policy,1
City of Arts and Sciences,1
City of Glen Eira,1
City of God,1
city of Houston,1
city of Isfahan,1
City of Jerusalem,1
City of Man,1
City of Southampton Sunday Football League,1
city of Valencia,1
"City of Westminster, London",1
City Technology Colleges and Specialist schools programmes,1
city walls,1
CityLink,1
city-states,1
Ciudad de México,1
Ciudad Juárez,1
Ciudad Juárez and Chihuahua,1
Ciudad Universitaria,1
Ciudad Vieja,1
Ciudad Vieja area,1
civic administration,1
Civic building,1
civic ideals,1
civil,1
civil & criminal,1
civil airports,1
civil and environmental engineering,1
civil aviation industry,1
civil court,1
civil law jurisdictions,1
Civil law states,1
civil litigation,1
Civil Rights Act of 1871 and Bivens actions,1
Civil Rights Act of 1964,1
Civil Rights Movement,1
civil rights movement,1
civil service,1
civil society organization,1
Civil strife,1
civil unrest,1
civil unrest and foreign invasions.,1
civil war,1
Civil War,1
civilian,1
civilian casualties,1
Civilian Hospital,1
Cixi,1
CJOC,1
Clésinger,1
Clésinger.,1
cladding,1
cladistics,1
clan,1
clans (ród),1
clapperboards,1
Clara Shumann,1
Clare Short,1
Claremont,1
Clarence House,1
Clarendon,1
Claris,1
Claris Resolve,1
Clark,1
Clark Beckham,1
"Clarksburg, West Virginia",1
Clarmac,1
Clarmac Roads Ltd,1
class,1
Class A drugs,1
class members must join into the class,1
classic soul records,1
classical,1
Classical,1
classical antiquity,1
Classical Antiquity,1
classical Chinese,1
classical civilisation,1
Classical era,1
classical models,1
classical music,1
Classical music,1
classical music composer,1
classical psychology,1
"classical wrestling, catch wrestling",1
classically trained,1
classification,1
classify as black a person of any known African ancestry,1
Claude Bernard,1
Claude Debussy,1
Claude Rains,1
Claude Ribbe,1
Claude Shannon and Warren Weaver,1
Claudio Castagnoli,1
Claudius decided the empire should not expand north.,1
Clausentum,1
"Claverton Pumping Station, Dunster Working Watermill, the Fleet Air Arm Museum at Yeovilton, Nunney Castle, The Helicopter Museum in Weston-super-Mare",1
clavichord,1
Clay Aiken,1
Clay models of ducks found in China dating back to 4000 BC may indicate the domestication of ducks took place there during the Yangshao culture,1
clay pipes,1
clays,1
Clayton Bennett,1
clean,1
cleaner energy facilities,1
Clear and Present Danger,1
Cleary University,1
Clemenceau,1
Clement Attlee,1
Clement Greenberg.,1
Clement Walker,1
Clementi,1
Cleopatra,1
Cleopatra VII,1
CLEP and CLMC,1
Clergy of the Church of England or the Church of Scotland,1
clerical,1
clerical careers,1
clerical party,1
clerical script,1
clerics and tradesmen,1
clichéd,1
click wheel,1
Clickjacking,1
cliff faces,1
Clifford and Angela Levin,1
Clifford Roberts,1
Cliffside Park,1
climate,1
climate and languages,1
climate change,1
climates,1
climatic change,1
climatic changes,1
climax vegetation,1
climb Mont Aiguille,1
clines,1
Clinical immunology,1
clinically-oriented lecture series,1
Clinton Bush Haiti Fund,1
Clinton Bush Haiti Fund.,1
Clinton used his knowledge of black culture to exploit black people for political gain,1
Clinton v. City of New York,1
clipped or bloomed camera output,1
clipping,1
Clisson et Eugénie,1
